date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2022-11-23,2023,0,,BOS,DAL,1650.98295789301,1618.545466514,0.681868386943669,0.318131613056331,,,,,,,,,1684.90709160811,1641.31768810327,0.6639977727422125,0.3360022272577875,,,95,15,55
2022-11-23,2023,0,,SAS,NOP,1497.27024025721,1572.78684230249,0.5351762344459198,0.4648237655540802,,,,,,,,,1461.80489820196,1570.35057402965,0.4473935779492523,0.5526064220507477,,,57,56,57
2022-11-23,2023,0,,MIL,CHI,1598.62561696361,1463.60139004279,0.7946046771938936,0.2053953228061064,,,,,,,,,1630.09421276487,1494.78270662858,0.7716457919047655,0.22835420809523455,,,74,30,52
2022-11-23,2023,0,,OKC,DEN,1379.83244275474,1510.77150068893,0.45559243643339553,0.5444075635666045,,,,,,,,,1380.0373475025,1620.74211308474,0.34648764136409044,0.6535123586359095,,,47,7,27
2022-11-23,2023,0,,UTA,DET,1567.78638936631,1354.42318672468,0.8586185978264396,0.14138140217356043,,,,,,,,,1531.73319580739,1362.07874032534,0.8654395872453642,0.13456041275463582,,,27,9,18
2022-11-23,2023,0,,GSW,LAC,1639.67703516025,1488.93873798013,0.8089753026749056,0.19102469732509442,,,,,,,,,1621.47196885711,1574.75567017784,0.650395678362566,0.34960432163743405,,,85,50,68
2022-11-25,2023,0,,CHO,MIN,1530.06485158926,1533.51876144329,0.6354718392565868,0.3645281607434132,,,,,,,,,1544.48715014827,1586.95882051533,0.5530640450846178,0.4469359549153822,,,76,64,70
2022-11-25,2023,0,,ORL,PHI,1372.74216578769,1576.21516851378,0.3553421726301012,0.6446578273698989,,,,,,,,,1382.59754088076,1627.25583067124,0.2669568742448968,0.7330431257551032,,,48,11,30
2022-11-25,2023,0,,NYK,POR,1532.5964041456,1361.97597146183,0.8260398023612381,0.17396019763876192,,,,,,,,,1549.58860813191,1506.49455479695,0.6508006183890199,0.3491993816109801,,,62,64,63
2022-11-25,2023,0,,HOU,ATL,1350.94133064682,1541.23470579027,0.3729059119536894,0.6270940880463106,,,,,,,,,1312.24161406044,1611.92049318695,0.21535144457539374,0.7846485554246063,,,29,7,18
2022-11-25,2023,0,,SAS,LAL,1497.27024025721,1417.67181409239,0.7376619362527226,0.2623380637472774,,,,,,,,,1461.80489820196,1464.01112353245,0.6119684501029126,0.38803154989708744,,,35,33,34
2022-11-25,2023,0,,OKC,CHI,1379.83244275474,1463.60139004279,0.5233413844945837,0.4766586155054163,,,,,,,,,1380.0373475025,1494.78270662858,0.4582495748100147,0.5417504251899853,,,25,21,23
2022-11-25,2023,0,,IND,BRK,1379.25529692897,1494.22370242178,0.47847205063250275,0.5215279493674972,,,,,,,,,1468.94214431444,1571.47463826807,0.46680599822773966,0.5331940017722603,,,58,55,57
2022-11-25,2023,0,,MEM,NOP,1605.71408087274,1572.78684230249,0.6824796274552773,0.31752037254472265,,,,,,,,,1645.90788780569,1570.35057402965,0.7057304791496998,0.2942695208503002,,,87,31,59
2022-11-25,2023,0,,MIL,CLE,1598.62561696361,1523.83977475397,0.7322656669501619,0.26773433304983807,,,,,,,,,1630.09421276487,1569.14219985496,0.689662049091189,0.310337950908811,,,85,39,62
2022-11-25,2023,0,,MIA,WAS,1582.42858350223,1457.0037412952,0.7854391662035048,0.21456083379649515,,,,,,,,,1618.92567983937,1469.06420219065,0.7804100334472809,0.21958996655271912,,,67,32,50
2022-11-25,2023,0,,BOS,SAC,1650.98295789301,1383.95350131187,0.8921402316649352,0.10785976833506483,,,,,,,,,1684.90709160811,1451.31976271797,0.8560958944425783,0.14390410555742172,,,73,6,40
2022-11-25,2023,0,,PHO,DET,1618.73666051063,1354.42318672468,0.8906265406615507,0.10937345933844933,,,,,,,,,1633.53042877173,1362.07874032534,0.8851170619662657,0.11488293803373428,,,45,2,24
2022-11-25,2023,0,,GSW,UTA,1639.67703516025,1567.78638936631,0.7289856145897925,0.2710143854102075,,,,,,,,,1621.47196885711,1531.73319580739,0.7200087385851316,0.2799912614148684,,,79,43,61
2022-11-25,2023,0,,LAC,DEN,1488.93873798013,1510.77150068893,0.6106313375571532,0.38936866244284685,,,,,,,,,1574.75567017784,1620.74211308474,0.5454962795808622,0.4545037204191378,,,85,46,66
2022-11-26,2023,0,,TOR,DAL,1543.25715671374,1618.545466514,0.5355031321438618,0.4644968678561382,,,,,,,,,1621.89332516682,1641.31768810327,0.5797847060318619,0.42021529396813806,,,91,23,57
2022-11-26,2023,0,,HOU,OKC,1350.94133064682,1379.83244275474,0.6009285726294505,0.39907142737054946,,,,,,,,,1312.24161406044,1380.0373475025,0.5079421706087086,0.4920578293912914,,,4,1,3
2022-11-26,2023,0,,SAS,LAL,1497.27024025721,1417.67181409239,0.7376619362527226,0.2623380637472774,,,,,,,,,1461.80489820196,1464.01112353245,0.6048433385359038,0.3951566614640962,,,35,31,33
2022-11-26,2023,0,,PHO,UTA,1618.73666051063,1567.78638936631,0.7045250050646795,0.2954749949353205,,,,,,,,,1633.53042877173,1531.73319580739,0.7445915711114228,0.2554084288885772,,,80,38,59
2022-11-27,2023,0,,BRK,POR,1494.22370242178,1361.97597146183,0.7919838712028571,0.20801612879714293,,,,,,,,,1572.25714709193,1506.49455479695,0.682118681582085,0.317881318417915,,,67,61,64
2022-11-27,2023,0,,MIN,GSW,1533.51876144329,1639.67703516025,0.4911384597135438,0.5088615402864562,,,,,,,,,1586.95882051533,1621.47196885711,0.5676871317132185,0.4323128682867815,,,86,52,69
2022-11-27,2023,0,,LAC,IND,1488.93873798013,1379.25529692897,0.7697738908192588,0.23022610918074116,,,,,,,,,1574.75567017784,1468.94214431444,0.7484379269886607,0.25156207301133926,,,59,30,45
2022-11-27,2023,0,,ATL,MIA,1541.23470579027,1582.42858350223,0.583829814724457,0.41617018527554295,,,,,,,,,1614.05874979314,1618.92567983937,0.6051154406727622,0.39488455932723776,,,89,40,65
2022-11-27,2023,0,,ORL,PHI,1372.74216578769,1576.21516851378,0.3553421726301012,0.6446578273698989,,,,,,,,,1381.40942713393,1627.25583067124,0.2680912266622077,0.7319087733377923,,,48,11,30
2022-11-27,2023,0,,DET,CLE,1354.42318672468,1523.83977475397,0.401409889175311,0.5985901108246889,,,,,,,,,1362.07874032534,1569.14219985496,0.31268429876744835,0.6873157012325517,,,33,20,27
2022-11-27,2023,0,,NYK,MEM,1532.5964041456,1605.71408087274,0.5386097558544404,0.4613902441455596,,,,,,,,,1549.58860813191,1645.90788780569,0.4715569206858714,0.5284430793141286,,,84,38,61
2022-11-27,2023,0,,BOS,WAS,1650.98295789301,1457.0037412952,0.8445238198932641,0.15547618010673592,,,,,,,,,1684.90709160811,1469.06420219065,0.8445399911251921,0.15546000887480793,,,77,10,44
2022-11-27,2023,0,,MIL,DAL,1598.62561696361,1618.545466514,0.6132462545321078,0.3867537454678922,,,,,,,,,1630.09421276487,1641.31768810327,0.657541034053031,0.342458965946969,,,92,16,54
2022-11-28,2023,0,,PHI,ATL,1576.21516851378,1541.23470579027,0.6850353437035066,0.3149646562964934,,,,,,,,,1627.25583067124,1614.05874979314,0.6165807834731707,0.3834192165268293,,,90,40,65
2022-11-28,2023,0,,WAS,MIN,1457.0037412952,1533.51876144329,0.5337462217181145,0.4662537782818855,,,,,,,,,1469.06420219065,1586.95882051533,0.43727880928849977,0.5627211907115002,,,61,47,54
2022-11-28,2023,0,,BOS,CHO,1650.98295789301,1530.06485158926,0.781034791764285,0.21896520823571497,,,,,,,,,1684.90709160811,1544.48715014827,0.7257943167225962,0.2742056832774038,,,88,38,63
2022-11-28,2023,0,,TOR,CLE,1543.25715671374,1523.83977475397,0.6653931278333242,0.33460687216667584,,,,,,,,,1621.89332516682,1569.14219985496,0.7301608672253882,0.2698391327746118,,,84,42,63
2022-11-28,2023,0,,BRK,ORL,1494.22370242178,1372.74216578769,0.7815889647549995,0.2184110352450005,,,,,,,,,1572.43610534745,1381.40942713393,0.8234890255170023,0.17651097448299768,,,38,16,27
2022-11-28,2023,0,,NOP,OKC,1572.78684230249,1379.83244275474,0.8437476440435676,0.1562523559564324,,,,,,,,,1570.35057402965,1380.0373475025,0.8174606559887059,0.18253934401129412,,,38,14,26
2022-11-28,2023,0,,UTA,CHI,1567.78638936631,1463.60139004279,0.764116700747023,0.23588329925297702,,,,,,,,,1531.73319580739,1494.78270662858,0.7008462393420063,0.2991537606579937,,,56,56,56
2022-11-28,2023,0,,DEN,HOU,1510.77150068893,1350.94133064682,0.8169326728551015,0.18306732714489848,,,,,,,,,1620.74211308474,1312.24161406044,0.9206840442930924,0.07931595570690764,,,30,1,16
2022-11-28,2023,0,,SAC,PHO,1383.95350131187,1618.73666051063,0.3152097637825807,0.6847902362174193,,,,,,,,,1451.31976271797,1633.53042877173,0.3291750191148065,0.6708249808851935,,,66,15,41
2022-11-28,2023,0,,LAL,IND,1417.67181409239,1379.25529692897,0.6892873103625288,0.31071268963747123,,,,,,,,,1464.01112353245,1468.94214431444,0.6485500208198364,0.35144997918016363,,,36,21,29
2022-11-29,2023,0,,DET,NYK,1354.42318672468,1532.5964041456,0.3893604777057891,0.6106395222942109,,,,,,,,,1362.07874032534,1549.58860813191,0.35280592541411604,0.647194074585884,,,30,25,28
2022-11-29,2023,0,,DAL,GSW,1618.545466514,1639.67703516025,0.6115906046134727,0.3884093953865273,,,,,,,,,1641.31768810327,1621.47196885711,0.632195148770528,0.36780485122947204,,,91,20,56
2022-11-29,2023,0,,POR,LAC,1361.97597146183,1488.93873798013,0.4612751693713335,0.5387248306286665,,,,,,,,,1506.49455479695,1574.75567017784,0.4900621538635597,0.5099378461364403,,,67,76,72
2022-11-30,2023,0,,ORL,ATL,1372.74216578769,1541.23470579027,0.40268866564621847,0.5973113343537815,,,,,,,,,1383.16985949783,1617.22663866349,0.28106712576413856,0.7189328742358614,,,47,10,29
2022-11-30,2023,0,,CLE,PHI,1523.83977475397,1576.21516851378,0.5681112599821373,0.4318887400178627,,,,,,,,,1569.14219985496,1627.25583067124,0.5277893131301838,0.47221068686981615,,,85,58,72
2022-11-30,2023,0,,BOS,MIA,1650.98295789301,1582.42858350223,0.7251747012558779,0.2748252987441221,,,,,,,,,1684.90709160811,1618.92567983937,0.693900429980197,0.30609957001980304,,,94,24,59
2022-11-30,2023,0,,NYK,MIL,1532.5964041456,1598.62561696361,0.548732694941548,0.45126730505845203,,,,,,,,,1549.58860813191,1630.09421276487,0.4221164224964324,0.5778835775035676,,,83,59,71
2022-11-30,2023,0,,BRK,WAS,1494.22370242178,1457.0037412952,0.6878102001676378,0.31218979983236217,,,,,,,,,1573.61166590555,1469.06420219065,0.7342884287604845,0.2657115712395155,,,59,48,54
2022-11-30,2023,0,,MIN,MEM,1533.51876144329,1605.71408087274,0.5399289462101008,0.4600710537898992,,,,,,,,,1586.95882051533,1645.90788780569,0.528085080024291,0.471914919975709,,,89,38,64
2022-11-30,2023,0,,NOP,TOR,1572.78684230249,1543.25715671374,0.6782263661729937,0.3217736338270063,,,,,,,,,1570.35057402965,1621.89332516682,0.5368563210332465,0.46314367896675346,,,84,49,67
2022-11-30,2023,0,,OKC,SAS,1379.83244275474,1497.27024025721,0.4749260426812976,0.5250739573187024,,,,,,,,,1380.0373475025,1461.80489820196,0.49779798354815996,0.50220201645184,,,21,19,20
2022-11-30,2023,0,,UTA,LAC,1567.78638936631,1488.93873798013,0.736824735357568,0.263175264642432,,,,,,,,,1531.73319580739,1574.75567017784,0.6607624422340507,0.3392375577659493,,,72,80,76
2022-11-30,2023,0,,PHO,CHI,1618.73666051063,1463.60139004279,0.8128561640007262,0.18714383599927376,,,,,,,,,1633.53042877173,1494.78270662858,0.7782405074652684,0.2217594925347316,,,74,22,48
2022-11-30,2023,0,,DEN,HOU,1510.77150068893,1350.94133064682,0.8169326728551015,0.18306732714489848,,,,,,,,,1620.74211308474,1312.24161406044,0.9205566390439566,0.07944336095604343,,,30,2,16
2022-11-30,2023,0,,SAC,IND,1383.95350131187,1379.25529692897,0.6462717942793932,0.3537282057206068,,,,,,,,,1451.31976271797,1468.94214431444,0.5789170612724177,0.4210829387275823,,,34,17,26
2022-11-30,2023,0,,LAL,POR,1417.67181409239,1361.97597146183,0.7101797730358512,0.2898202269641488,,,,,,,,,1464.01112353245,1506.49455479695,0.6149272920346789,0.3850727079653211,,,44,47,46
2022-12-01,2023,0,,DET,DAL,1354.42318672468,1618.545466514,0.27993908489734093,0.7200609151026591,,,,,,,,,1362.07874032534,1641.31768810327,0.24661025940783432,0.7533897405921657,,,46,5,26
2022-12-02,2023,0,,CHO,WAS,1530.06485158926,1457.0037412952,0.7303147036175168,0.2696852963824832,,,,,,,,,1544.48715014827,1469.06420219065,0.7047378778739539,0.2952621221260461,,,53,53,53
2022-12-02,2023,0,,ATL,DEN,1541.23470579027,1510.77150068893,0.6793979879411133,0.3206020120588867,,,,,,,,,1619.30293319904,1620.74211308474,0.6173576548612243,0.3826423451387757,,,90,19,55
2022-12-02,2023,0,,BRK,TOR,1494.22370242178,1543.25715671374,0.5728251287986416,0.42717487120135844,,,,,,,,,1572.60115582186,1621.89332516682,0.5411363109308456,0.4588636890691544,,,85,64,75
2022-12-02,2023,0,,MIL,LAL,1598.62561696361,1417.67181409239,0.8344224433711207,0.1655775566288793,,,,,,,,,1630.09421276487,1464.01112353245,0.8065040706549002,0.19349592934509985,,,68,14,41
2022-12-02,2023,0,,CLE,ORL,1523.83977475397,1372.74216578769,0.8092947316674161,0.19070526833258394,,,,,,,,,1569.14219985496,1382.92560109038,0.8239450987218011,0.1760549012781989,,,38,11,25
2022-12-02,2023,0,,BOS,MIA,1650.98295789301,1582.42858350223,0.7251747012558779,0.2748252987441221,,,,,,,,,1684.90709160811,1618.92567983937,0.6868565376018623,0.31314346239813773,,,94,27,61
2022-12-02,2023,0,,MEM,PHI,1605.71408087274,1576.21516851378,0.678187705660051,0.32181229433994896,,,,,,,,,1645.90788780569,1627.25583067124,0.6277471673456517,0.3722528326543483,,,92,21,57
2022-12-02,2023,0,,SAS,NOP,1497.27024025721,1572.78684230249,0.5351762344459198,0.4648237655540802,,,,,,,,,1461.80489820196,1570.35057402965,0.4542383988104005,0.5457616011895995,,,57,58,58
2022-12-02,2023,0,,PHO,HOU,1618.73666051063,1350.94133064682,0.8925637325735079,0.10743626742649215,,,,,,,,,1633.53042877173,1312.24161406044,0.911451274973027,0.08854872502697297,,,32,1,17
2022-12-02,2023,0,,UTA,IND,1567.78638936631,1379.25529692897,0.8403612596455272,0.15963874035447279,,,,,,,,,1531.73319580739,1468.94214431444,0.732285565807586,0.26771443419241403,,,50,33,42
2022-12-02,2023,0,,GSW,CHI,1639.67703516025,1463.60139004279,0.830506216334175,0.16949378366582502,,,,,,,,,1621.47196885711,1494.78270662858,0.7516433873452295,0.2483566126547705,,,72,33,53
2022-12-03,2023,0,,NYK,DAL,1532.5964041456,1618.545466514,0.520209907850362,0.47979009214963797,,,,,,,,,1549.58860813191,1641.31768810327,0.4741094860101297,0.5258905139898703,,,84,46,65
2022-12-03,2023,0,,LAC,SAC,1488.93873798013,1383.95350131187,0.7649459833631062,0.23505401663689385,,,,,,,,,1574.75567017784,1451.31976271797,0.7540899720138325,0.24591002798616746,,,55,35,45
2022-12-03,2023,0,,CHO,MIL,1530.06485158926,1598.62561696361,0.5451216059272904,0.4548783940727096,,,,,,,,,1544.48715014827,1630.09421276487,0.493226382410628,0.506773617589372,,,82,57,70
2022-12-03,2023,0,,MIN,OKC,1533.51876144329,1379.83244275474,0.8115840351530863,0.1884159648469137,,,,,,,,,1586.95882051533,1380.0373475025,0.8408313121512834,0.15916868784871663,,,41,10,26
2022-12-03,2023,0,,TOR,ORL,1543.25715671374,1372.74216578769,0.8259525644735007,0.17404743552649926,,,,,,,,,1621.89332516682,1382.92560109038,0.8567744668498665,0.14322553315013353,,,48,7,28
2022-12-03,2023,0,,GSW,HOU,1639.67703516025,1350.94133064682,0.9035879796775708,0.09641202032242924,,,,,,,,,1621.47196885711,1312.24161406044,0.9011315961498501,0.09886840385014994,,,30,3,17
2022-12-03,2023,0,,UTA,POR,1567.78638936631,1361.97597146183,0.8532580316723339,0.14674196832766606,,,,,,,,,1531.73319580739,1503.20980976167,0.6329250962618167,0.3670749037381833,,,58,80,69
2022-12-04,2023,0,,NOP,DEN,1572.78684230249,1510.77150068893,0.7176096199028354,0.28239038009716455,,,,,,,,,1572.52201548917,1620.74211308474,0.5311745409168506,0.46882545908314943,,,84,45,65
2022-12-04,2023,0,,SAS,PHO,1497.27024025721,1618.73666051063,0.4691465881732431,0.5308534118267569,,,,,,,,,1461.80489820196,1633.53042877173,0.37279670355245836,0.6272032964475416,,,68,27,48
2022-12-04,2023,0,,BRK,BOS,1494.22370242178,1650.98295789301,0.4190358585265349,0.5809641414734651,,,,,,,,,1572.98469113554,1684.90709160811,0.442735521324888,0.557264478675112,,,91,49,70
2022-12-04,2023,0,,SAC,CHI,1383.95350131187,1463.60139004279,0.5292555877006805,0.4707444122993195,,,,,,,,,1451.31976271797,1494.78270662858,0.4701382677644927,0.5298617322355073,,,39,38,39
2022-12-04,2023,0,,DET,MEM,1354.42318672468,1605.71408087274,0.2950669832997131,0.704933016700287,,,,,,,,,1362.07874032534,1645.90788780569,0.23935902438415646,0.7606409756158435,,,47,4,26
2022-12-04,2023,0,,NYK,CLE,1532.5964041456,1523.83977475397,0.6515940639821274,0.3484059360178726,,,,,,,,,1549.58860813191,1577.54182510326,0.49857229475029297,0.501427705249707,,,75,81,78
2022-12-04,2023,0,,WAS,LAL,1457.0037412952,1417.67181409239,0.6904147587383528,0.3095852412616472,,,,,,,,,1469.06420219065,1464.01112353245,0.6100031367777787,0.38999686322222127,,,36,28,32
2022-12-04,2023,0,,POR,IND,1361.97597146183,1379.25529692897,0.6168450733666307,0.38315492663336925,,,,,,,,,1500.40091813713,1468.94214431444,0.5805761631946745,0.41942383680532547,,,44,44,44
2022-12-05,2023,0,,CHO,LAC,1530.06485158926,1488.93873798013,0.6926179716155773,0.30738202838442275,,,,,,,,,1544.48715014827,1574.75567017784,0.5848598706505607,0.41514012934943934,,,73,72,73
2022-12-05,2023,0,,ORL,MIL,1372.74216578769,1598.62561696361,0.3263712963230957,0.6736287036769043,,,,,,,,,1383.95053123686,1630.09421276487,0.2637272834506946,0.7362727165493054,,,49,8,29
2022-12-05,2023,0,,ATL,OKC,1541.23470579027,1379.83244275474,0.8182822081409038,0.1817177918590962,,,,,,,,,1616.6050487662,1380.0373475025,0.8643527598234239,0.13564724017657614,,,46,6,26
2022-12-05,2023,0,,TOR,BOS,1543.25715671374,1650.98295789301,0.4888835105484029,0.5111164894515972,,,,,,,,,1621.89332516682,1684.90709160811,0.5827130221443696,0.4172869778556304,,,94,30,62
2022-12-05,2023,0,,MEM,MIA,1605.71408087274,1582.42858350223,0.6703322975506852,0.32966770244931476,,,,,,,,,1645.90788780569,1618.92567983937,0.580436507023281,0.419563492976719,,,92,29,61
2022-12-05,2023,0,,HOU,PHI,1350.94133064682,1576.21516851378,0.3271432778867882,0.6728567221132118,,,,,,,,,1312.24161406044,1627.25583067124,0.19057315360031446,0.8094268463996855,,,31,8,20
2022-12-05,2023,0,,DAL,PHO,1618.545466514,1618.73666051063,0.6398114022733206,0.36018859772667944,,,,,,,,,1641.31768810327,1633.53042877173,0.6678603852015985,0.3321396147984015,,,93,13,53
2022-12-05,2023,0,,GSW,IND,1639.67703516025,1379.25529692897,0.888425107305814,0.11157489269418597,,,,,,,,,1621.47196885711,1468.94214431444,0.8278014422410404,0.17219855775895965,,,68,14,41
2022-12-06,2023,0,,MIA,DET,1582.42858350223,1354.42318672468,0.868544547014259,0.13145545298574102,,,,,,,,,1618.92567983937,1362.07874032534,0.8360113416205817,0.16398865837941834,,,42,8,25
2022-12-06,2023,0,,CLE,LAL,1523.83977475397,1417.67181409239,0.7661679326611451,0.23383206733885487,,,,,,,,,1581.20088556854,1464.01112353245,0.7523069112526707,0.24769308874732932,,,59,33,46
2022-12-06,2023,0,,DEN,DAL,1510.77150068893,1618.545466514,0.4888142305277612,0.5111857694722388,,,,,,,,,1620.74211308474,1641.31768810327,0.6914325554040469,0.3085674445959531,,,91,15,53
2022-12-07,2023,0,,ORL,LAC,1372.74216578769,1488.93873798013,0.4767081290519426,0.5232918709480574,,,,,,,,,1383.95053123686,1574.75567017784,0.338231628678661,0.6617683713213389,,,40,27,34
2022-12-07,2023,0,,BRK,CHO,1494.22370242178,1530.06485158926,0.5912965977294528,0.40870340227054724,,,,,,,,,1571.97406043501,1544.48715014827,0.6420838140616458,0.35791618593835417,,,73,84,79
2022-12-07,2023,0,,TOR,LAL,1543.25715671374,1417.67181409239,0.785594827380018,0.21440517261998204,,,,,,,,,1621.89332516682,1464.01112353245,0.8320252206570807,0.16797477934291927,,,67,17,42
2022-12-07,2023,0,,NYK,ATL,1532.5964041456,1541.23470579027,0.6285310645205195,0.37146893547948046,,,,,,,,,1549.58860813191,1618.42706097698,0.5092494223225772,0.4907505776774228,,,81,64,73
2022-12-07,2023,0,,CHI,WAS,1463.60139004279,1457.0037412952,0.6487673588722289,0.3512326411277711,,,,,,,,,1494.78270662858,1469.06420219065,0.6322926212183919,0.3677073787816081,,,43,52,48
2022-12-07,2023,0,,MIN,IND,1533.51876144329,1379.25529692897,0.8120915429399986,0.18790845706000137,,,,,,,,,1586.95882051533,1468.94214431444,0.7655802811413279,0.23441971885867208,,,61,29,45
2022-12-07,2023,0,,MIL,SAC,1598.62561696361,1383.95350131187,0.859530787370042,0.14046921262995804,,,,,,,,,1630.09421276487,1451.31976271797,0.8160397187985575,0.18396028120144248,,,65,9,37
2022-12-07,2023,0,,NOP,DET,1572.78684230249,1354.42318672468,0.8620769385654101,0.13792306143458988,,,,,,,,,1571.47288471346,1362.07874032534,0.8698970381599981,0.13010296184000192,,,34,7,21
2022-12-07,2023,0,,MEM,OKC,1605.71408087274,1379.83244275474,0.8671424201793919,0.13285757982060808,,,,,,,,,1645.90788780569,1380.0373475025,0.8765289712471652,0.12347102875283478,,,51,3,27
2022-12-07,2023,0,,UTA,GSW,1567.78638936631,1639.67703516025,0.5403645800111285,0.4596354199888715,,,,,,,,,1531.73319580739,1621.47196885711,0.5325137159095451,0.4674862840904549,,,79,61,70
2022-12-07,2023,0,,PHO,BOS,1618.73666051063,1650.98295789301,0.5962879144784371,0.4037120855215629,,,,,,,,,1633.53042877173,1684.90709160811,0.5500723606040365,0.4499276393959635,,,95,22,59
2022-12-08,2023,0,,MIA,LAC,1582.42858350223,1488.93873798013,0.7528400489802116,0.24715995101978838,,,,,,,,,1618.92567983937,1574.75567017784,0.7176404047535799,0.28235959524642007,,,84,45,65
2022-12-08,2023,0,,SAS,HOU,1497.27024025721,1350.94133064682,0.8050220492159958,0.19497795078400415,,,,,,,,,1461.80489820196,1312.24161406044,0.786825285501961,0.21317471449803904,,,11,7,9
2022-12-08,2023,0,,POR,DEN,1361.97597146183,1510.77150068893,0.4302356811202916,0.5697643188797084,,,,,,,,,1500.40091813713,1620.74211308474,0.43825338793480795,0.561746612065192,,,73,50,62
2022-12-09,2023,0,,IND,WAS,1379.25529692897,1457.0037412952,0.5319788512542343,0.4680211487457657,,,,,,,,,1468.94214431444,1469.06420219065,0.6056122107529445,0.39438778924705553,,,38,31,35
2022-12-09,2023,0,,ORL,TOR,1372.74216578769,1543.25715671374,0.3998915706833809,0.6001084293166191,,,,,,,,,1383.31025634883,1621.89332516682,0.2838240619506666,0.7161759380493333,,,48,12,30
2022-12-09,2023,0,,CHO,NYK,1530.06485158926,1532.5964041456,0.6367008876651643,0.3632991123348357,,,,,,,,,1544.48715014827,1549.58860813191,0.6018557481619901,0.39814425183800994,,,70,84,77
2022-12-09,2023,0,,PHI,LAL,1576.21516851378,1417.67181409239,0.8158222512041137,0.18417774879588633,,,,,,,,,1627.25583067124,1464.01112353245,0.7876038443448703,0.2123961556551297,,,68,20,44
2022-12-09,2023,0,,BRK,ATL,1494.22370242178,1541.23470579027,0.5756714800289767,0.4243285199710233,,,,,,,,,1571.97406043501,1617.04381808518,0.5369911943625634,0.4630088056374366,,,84,63,74
2022-12-09,2023,0,,CLE,SAC,1523.83977475397,1383.95350131187,0.7991349263260259,0.2008650736739741,,,,,,,,,1581.48076981886,1451.31976271797,0.7686898373378441,0.23131016266215587,,,57,25,41
2022-12-09,2023,0,,MEM,DET,1605.71408087274,1354.42318672468,0.8831075735191027,0.11689242648089726,,,,,,,,,1645.90788780569,1362.07874032534,0.8873683587789888,0.11263164122101121,,,47,2,25
2022-12-09,2023,0,,NOP,PHO,1572.78684230249,1618.73666051063,0.5771629748342336,0.4228370251657664,,,,,,,,,1571.47288471346,1633.53042877173,0.5235200550892203,0.4764799449107797,,,86,47,67
2022-12-09,2023,0,,UTA,MIN,1567.78638936631,1533.51876144329,0.6841493132342261,0.3158506867657739,,,,,,,,,1531.73319580739,1586.95882051533,0.5848796548725278,0.4151203451274722,,,73,74,74
2022-12-09,2023,0,,DAL,MIL,1618.545466514,1598.62561696361,0.666036806187757,0.33396319381224304,,,,,,,,,1641.31768810327,1630.09421276487,0.6221448128448921,0.3778551871551079,,,92,18,55
2022-12-10,2023,0,,MIA,SAS,1582.42858350223,1497.27024025721,0.7438082532236385,0.2561917467763615,,,,,,,,,1618.92567983937,1461.80489820196,0.794149376213515,0.205850623786485,,,66,27,47
2022-12-10,2023,0,,WAS,LAC,1457.0037412952,1488.93873798013,0.5967192234609399,0.40328077653906014,,,,,,,,,1469.06420219065,1574.75567017784,0.38896828395215577,0.6110317160478442,,,59,55,57
2022-12-10,2023,0,,IND,BRK,1379.25529692897,1494.22370242178,0.47847205063250275,0.5215279493674972,,,,,,,,,1468.94214431444,1571.97406043501,0.46788620194190506,0.532113798058095,,,58,58,58
2022-12-10,2023,0,,CLE,OKC,1523.83977475397,1379.83244275474,0.8029158490607494,0.19708415093925058,,,,,,,,,1581.48076981886,1380.0373475025,0.7950588898110689,0.20494111018893113,,,40,16,28
2022-12-10,2023,0,,CHI,DAL,1463.60139004279,1618.545466514,0.4215817464676515,0.5784182535323485,,,,,,,,,1494.78270662858,1641.31768810327,0.47167838974309145,0.5283216102569086,,,76,41,59
2022-12-10,2023,0,,GSW,BOS,1639.67703516025,1650.98295789301,0.6249387151727032,0.37506128482729684,,,,,,,,,1621.47196885711,1684.90709160811,0.5109728194566596,0.4890271805433404,,,94,28,61
2022-12-10,2023,0,,DEN,UTA,1510.77150068893,1567.78638936631,0.561546837211749,0.43845316278825097,,,,,,,,,1620.74211308474,1531.73319580739,0.8070459811977354,0.1929540188022646,,,79,26,53
2022-12-10,2023,0,,POR,MIN,1361.97597146183,1533.51876144329,0.3984725867764757,0.6015274132235243,,,,,,,,,1500.40091813713,1586.95882051533,0.5498319770963346,0.4501680229036654,,,68,77,73
2022-12-11,2023,0,,NOP,PHO,1572.78684230249,1618.73666051063,0.5771629748342336,0.4228370251657664,,,,,,,,,1571.47288471346,1633.53042877173,0.5119842700338907,0.4880157299661093,,,86,48,67
2022-12-11,2023,0,,PHI,CHO,1576.21516851378,1530.06485158926,0.698740803885954,0.30125919611404595,,,,,,,,,1627.25583067124,1544.48715014827,0.7105956590120993,0.2894043409879007,,,81,59,70
2022-12-11,2023,0,,NYK,SAC,1532.5964041456,1383.95350131187,0.8071043510882308,0.19289564891176925,,,,,,,,,1549.58860813191,1451.31976271797,0.7247321657950777,0.2752678342049223,,,50,36,43
